Timestamp,Control Temp,Setpoint
2021-12-11T04:45:00.000,15.260904312133789,15
2021-12-11T04:50:00.000,15.280707359313965,15
2021-12-11T04:55:00.000,15.34499454498291,15
2021-12-11T05:00:00.000,15.427613258361816,15
2021-12-11T05:05:00.000,15.515853881835938,15
2021-12-11T05:10:00.000,15.59347915649414,15
2021-12-11T05:15:00.000,15.664722442626953,15
2021-12-11T05:20:00.000,15.726080894470215,15
2021-12-11T05:25:00.000,15.311952590942383,15
2021-12-11T05:30:00.000,15.24978256225586,15
2021-12-11T05:35:00.000,15.291472434997559,15
2021-12-11T05:40:00.000,15.36421012878418,15
2021-12-11T05:50:00.000,15.496185302734375,15
2021-12-11T05:55:00.000,15.552628517150879,15
2021-12-11T06:05:00.000,15.664074897766113,15
2021-12-11T06:10:00.000,15.559627532958984,15
2021-12-11T06:20:00.000,15.384586334228516,15
2021-12-11T06:25:00.000,15.49258804321289,15
2021-12-11T06:30:00.000,15.623854637145996,15
2021-12-11T06:35:00.000,15.717037200927734,15
2021-12-11T06:45:00.000,15.294658660888672,15
2021-12-11T06:50:00.000,15.554503440856934,15
2021-12-11T06:55:00.000,15.725358963012695,15
2021-12-11T07:00:00.000,15.554048538208008,15
2021-12-11T07:05:00.000,15.332420349121094,18
2021-12-11T07:10:00.000,15.668388366699219,18
2021-12-11T07:15:00.000,17.007150650024414,18
2021-12-11T07:20:00.000,18.201122283935547,18
2021-12-11T07:25:00.000,18.482906341552734,18
2021-12-11T07:35:00.000,19.0029239654541,18
2021-12-11T07:40:00.000,18.41071891784668,18
2021-12-11T07:45:00.000,18.38197898864746,18
2021-12-11T07:50:00.000,18.606950759887695,18
2021-12-11T07:55:00.000,18.288070678710938,18
2021-12-11T08:05:00.000,18.64339256286621,18
2021-12-11T08:10:00.000,18.52214813232422,18
2021-12-11T08:15:00.000,18.566295623779297,18
2021-12-11T08:20:00.000,18.634281158447266,18
2021-12-11T08:30:00.000,18.308961868286133,18
2021-12-11T08:40:00.000,18.716304779052734,18
2021-12-11T08:45:00.000,18.48701286315918,18
2021-12-11T08:50:00.000,18.376178741455078,18
2021-12-11T08:55:00.000,18.44000244140625,18
2021-12-11T09:00:00.000,18.611129760742188,18
2021-12-11T09:05:00.000,18.307409286499023,18
2021-12-11T09:10:00.000,18.628664016723633,18
2021-12-11T09:15:00.000,18.838359832763672,18
2021-12-11T09:20:00.000,18.29047393798828,18
2021-12-11T09:25:00.000,18.380990982055664,18
2021-12-11T09:30:00.000,18.52553939819336,18
2021-12-11T09:35:00.000,18.55921745300293,18
2021-12-11T09:40:00.000,18.320674896240234,18
2021-12-11T09:45:00.000,18.616737365722656,18
2021-12-11T09:55:00.000,18.591489791870117,18
2021-12-11T10:00:00.000,18.468734741210938,18
2021-12-11T10:05:00.000,18.656017303466797,18
2021-12-11T10:10:00.000,18.85601234436035,18
2021-12-11T10:15:00.000,17.946239471435547,18
2021-12-11T10:20:00.000,18.2630615234375,18
2021-12-11T10:25:00.000,18.94440460205078,18
2021-12-11T10:30:00.000,18.428634643554688,18
2021-12-11T10:35:00.000,18.176637649536133,18
2021-12-11T10:40:00.000,18.588672637939453,18
2021-12-11T10:45:00.000,18.630067825317383,18
2021-12-11T10:50:00.000,18.585895538330078,18
2021-12-11T10:55:00.000,18.696674346923828,18
2021-12-11T11:00:00.000,18.52841567993164,18
2021-12-11T11:05:00.000,18.344032287597656,18
2021-12-11T11:10:00.000,18.68404769897461,18
2021-12-11T11:15:00.000,18.406455993652344,18
2021-12-11T11:20:00.000,18.325801849365234,18
2021-12-11T11:30:00.000,18.459739685058594,18
2021-12-11T11:35:00.000,18.679141998291016,18
2021-12-11T11:40:00.000,18.75907325744629,18
2021-12-11T11:45:00.000,18.078105926513672,18
2021-12-11T11:50:00.000,18.468111038208008,18
2021-12-11T11:55:00.000,18.919601440429688,18
2021-12-11T12:00:00.000,18.11180877685547,18
2021-12-11T12:05:00.000,18.841827392578125,18
2021-12-11T12:15:00.000,18.284984588623047,18
2021-12-11T12:20:00.000,18.68972396850586,18
2021-12-11T12:25:00.000,18.320465087890625,18
2021-12-11T12:35:00.000,18.84999656677246,18
2021-12-11T12:40:00.000,18.46717071533203,18
2021-12-11T12:45:00.000,18.197368621826172,18
2021-12-11T12:50:00.000,18.631542205810547,18
2021-12-11T12:55:00.000,18.54302978515625,18
2021-12-11T13:00:00.000,18.166345596313477,18
2021-12-11T13:05:00.000,18.597827911376953,18
2021-12-11T13:10:00.000,18.572538375854492,18
2021-12-11T13:15:00.000,18.727745056152344,18
2021-12-11T13:25:00.000,18.35684585571289,18
2021-12-11T13:30:00.000,18.566925048828125,18
2021-12-11T13:35:00.000,18.271183013916016,18
2021-12-11T13:40:00.000,18.550071716308594,18
2021-12-11T13:45:00.000,18.607650756835938,18
2021-12-11T13:50:00.000,18.74036407470703,18
2021-12-11T13:55:00.000,18.1580753326416,18
2021-12-11T14:00:00.000,18.401885986328125,18
2021-12-11T14:05:00.000,18.61817741394043,18
2021-12-11T14:10:00.000,18.34503173828125,18
2021-12-11T14:15:00.000,18.5367374420166,18
2021-12-11T14:20:00.000,18.67082405090332,18
2021-12-11T14:25:00.000,18.477067947387695,18
2021-12-11T14:30:00.000,18.269397735595703,18
2021-12-11T14:35:00.000,18.591487884521484,18
2021-12-11T14:40:00.000,18.99051284790039,18
2021-12-11T14:45:00.000,18.266056060791016,18
2021-12-11T14:50:00.000,18.2569580078125,18
2021-12-11T14:55:00.000,18.607635498046875,18
2021-12-11T15:00:00.000,18.817955017089844,18
2021-12-11T15:05:00.000,18.13425636291504,18
2021-12-11T15:10:00.000,18.34680938720703,18
2021-12-11T15:15:00.000,18.77448844909668,18
2021-12-11T15:20:00.000,18.390262603759766,18
2021-12-11T15:25:00.000,18.487733840942383,18
2021-12-11T15:30:00.000,18.31737518310547,18
2021-12-11T15:35:00.000,18.925952911376953,18
2021-12-11T15:40:00.000,18.442035675048828,18
2021-12-11T15:45:00.000,18.23141860961914,18
2021-12-11T15:50:00.000,18.51287841796875,18
2021-12-11T15:55:00.000,18.63290786743164,18
2021-12-11T16:00:00.000,18.526906967163086,18
2021-12-11T16:05:00.000,18.285348892211914,18
2021-12-11T16:10:00.000,18.814010620117188,18
2021-12-11T16:20:00.000,18.218544006347656,18
2021-12-11T16:25:00.000,18.472129821777344,18
2021-12-11T16:30:00.000,18.619598388671875,18
2021-12-11T16:40:00.000,18.19384002685547,18
2021-12-11T16:45:00.000,18.599933624267578,18
2021-12-11T16:50:00.000,18.319629669189453,18
2021-12-11T16:55:00.000,18.483318328857422,18
2021-12-11T17:00:00.000,18.141204833984375,18
2021-12-11T17:05:00.000,18.524093627929688,18
2021-12-11T17:10:00.000,18.382259368896484,18
2021-12-11T17:20:00.000,18.452495574951172,18
2021-12-11T17:25:00.000,18.28878402709961,18
2021-12-11T17:30:00.000,18.7186279296875,18
2021-12-11T17:35:00.000,18.519817352294922,18
2021-12-11T17:40:00.000,18.21268081665039,18
2021-12-11T17:45:00.000,18.652633666992188,18
2021-12-11T17:50:00.000,18.27813720703125,18
2021-12-11T17:55:00.000,18.661048889160156,18
2021-12-11T18:00:00.000,18.353282928466797,18
2021-12-11T18:10:00.000,18.561992645263672,18
2021-12-11T18:15:00.000,18.453105926513672,18
2021-12-11T18:20:00.000,18.590803146362305,18
2021-12-11T18:25:00.000,18.623807907104492,18
